pl_name,discoverymethod,disc_facility,pl_rade,pl_eqt,st_teff
"Kepler-1076 b","Transit","Kepler",0.81000000,770.00,4996.00
"Kepler-609 b","Transit","Kepler",2.60000000,932.00,5822.00
"Kepler-193 b","Transit","Kepler",2.44000000,917.00,6343.00
"Kepler-1303 b","Transit","Kepler",1.25000000,891.00,5853.00
"Kepler-1134 b","Transit","Kepler",2.60000000,613.00,5489.00
"Kepler-207 b","Transit","Kepler",1.72000000,1930.00,5918.00
"K2-183 d","Transit","K2",2.86000000,615.00,5519.00
"Kepler-961 b","Transit","Kepler",3.19000000,752.00,5780.00
"Kepler-1059 b","Transit","Kepler",1.74000000,909.00,5065.00
"Kepler-24 e","Transit","Kepler",3.00000000,754.00,6043.00
"Kepler-120 c","Transit","Kepler",1.62000000,455.00,4096.00
"Kepler-919 b","Transit","Kepler",1.80000000,869.00,6093.00
"Kepler-604 b","Transit","Kepler",2.40000000,637.00,6122.00
"Kepler-813 b","Transit","Kepler",2.20000000,692.00,6042.00
"Kepler-137 b","Transit","Kepler",1.66000000,756.00,5343.00
"Kepler-241 c","Transit","Kepler",2.71000000,397.00,4702.00
"Kepler-1457 b","Transit","Kepler",1.75000000,478.00,5968.00
"Kepler-1897 b","Transit","Kepler",2.10000000,490.00,5106.00
"Kepler-385 d","Transit","Kepler",2.90000000,535.00,6325.00
"Kepler-162 c","Transit","Kepler",3.24000000,681.00,5815.00
"Kepler-179 c","Transit","Kepler",2.26000000,807.00,5294.00
"Kepler-484 b","Transit","Kepler",2.28000000,782.00,5691.00
"Kepler-735 b","Transit","Kepler",2.90000000,657.00,5177.00
"Kepler-221 e","Transit","Kepler",2.43000000,577.00,5280.00
"Kepler-1966 b","Transit","Kepler",1.01000000,733.00,5009.00
"Kepler-905 b","Transit","Kepler",1.60000000,990.00,5578.00
"Kepler-402 c","Transit","Kepler",1.43000000,1208.00,6534.00
"Kepler-55 d","Transit","Kepler",1.64000000,952.00,4505.00
"Kepler-1990 b","Transit","Kepler",3.76000000,1664.00,5731.00
"Kepler-1078 b","Transit","Kepler",1.61000000,1125.00,5674.00
"K2-122 b","Transit","K2",1.16000000,769.00,4009.00
"Kepler-993 b","Transit","Kepler",5.50000000,448.00,3831.00
"Kepler-1988 b","Transit","Kepler",2.59000000,1394.00,6036.00
"Kepler-681 b","Transit","Kepler",3.16000000,491.00,5127.00
"Kepler-224 b","Transit","Kepler",1.50000000,979.00,5195.00
"Kepler-932 b","Transit","Kepler",1.77000000,1276.00,5238.00
"Kepler-1741 b","Transit","Kepler",1.01000000,615.00,3683.00
"Kepler-1111 b","Transit","Kepler",1.88000000,939.00,6140.00
"Kepler-1724 b","Transit","Kepler",2.45000000,999.00,6092.00
"Kepler-996 b","Transit","Kepler",1.48000000,1132.00,6057.00
"Kepler-1434 b","Transit","Kepler",0.86000000,1186.00,6350.00
"Kepler-327 b","Transit","Kepler",1.31000000,690.00,3799.00
"Kepler-839 b","Transit","Kepler",2.29000000,614.00,6228.00
"Kepler-296 f","Transit","Kepler",1.18000000,202.00,3526.00
"Kepler-264 c","Transit","Kepler",3.74000000,560.00,6235.00
"Kepler-1363 b","Transit","Kepler",1.29000000,988.00,4901.00
"Kepler-475 b","Transit","Kepler",2.66000000,1016.00,4938.00
"Kepler-406 b","Transit","Kepler",1.41000000,1302.00,5678.00
"Kepler-1287 b","Transit","Kepler",1.40000000,818.00,6037.00
"Kepler-1450 b","Transit","Kepler",1.55000000,310.00,4405.00
"Kepler-883 b","Transit","Kepler",1.64000000,818.00,5948.00
"Kepler-653 c","Transit","Kepler",0.70000000,1912.00,5665.00
"Kepler-1680 b","Transit","Kepler",1.42000000,771.00,5146.00
"Kepler-1720 b","Transit","Kepler",2.75000000,697.00,5573.00
"KOI-1831 d","Transit","Kepler",1.13000000,475.00,5233.00
"Kepler-529 c","Transit","Kepler",1.57000000,795.00,6248.00
"Kepler-114 d","Transit","Kepler",1.95000000,447.00,3983.00
"Kepler-1801 b","Transit","Kepler",3.14000000,829.00,5738.00
"Kepler-1764 b","Transit","Kepler",3.60000000,506.00,6450.00
"KOI-1833 d","Transit","Kepler",1.95000000,586.00,4397.00
"Kepler-572 b","Transit","Kepler",2.46000000,565.00,5254.00
"Kepler-218 d","Transit","Kepler",2.78000000,357.00,5497.00
"Kepler-368 c","Transit","Kepler",1.42000000,376.00,5501.00
"Kepler-386 c","Transit","Kepler",1.78000000,502.00,5177.00
"Kepler-813 b","Transit","Kepler",2.27000000,698.00,6061.00
"Kepler-153 c","Transit","Kepler",2.50000000,458.00,5402.00
"Kepler-907 b","Transit","Kepler",1.07000000,760.00,5945.00
"Kepler-214 c","Transit","Kepler",1.83000000,641.00,6332.00
"Kepler-1627 b","Transit","Kepler",3.06000000,794.00,5388.00
"Kepler-1542 d","Transit","Kepler",1.03000000,1111.00,5731.00
"Kepler-1291 b","Transit","Kepler",1.57000000,741.00,5354.00
"Kepler-364 c","Transit","Kepler",2.81000000,568.00,6103.00
"Kepler-398 d","Transit","Kepler",0.85000000,643.00,4494.00
"Kepler-1420 b","Transit","Kepler",1.24000000,773.00,5228.00
"Kepler-1840 b","Transit","Kepler",2.55000000,249.00,4696.00
"Kepler-291 c","Transit","Kepler",2.03000000,1035.00,5993.00
"Kepler-351 c","Transit","Kepler",3.26000000,430.00,5646.00
"Kepler-268 c","Transit","Kepler",3.10000000,474.00,6314.00
"Kepler-254 b","Transit","Kepler",3.68000000,983.00,5941.00
"Kepler-1935 b","Transit","Kepler",64.89000000,1083.00,5570.00
"Kepler-28 b","Transit","Kepler",2.17000000,694.00,4663.00
"Kepler-317 c","Transit","Kepler",1.85000000,816.00,5497.00
"Kepler-398 d","Transit","Kepler",0.74000000,606.00,4476.00
"Kepler-1969 b","Transit","Kepler",1.72000000,999.00,6046.00
"Kepler-92 c","Transit","Kepler",2.37000000,784.00,5871.00
"Kepler-1512 b","Transit","Kepler",0.80000000,276.00,3419.00
"Kepler-213 c","Transit","Kepler",1.68000000,1030.00,5822.00
"Kepler-1539 b","Transit","Kepler",2.67000000,301.00,5064.00
"Kepler-406 c","Transit","Kepler",0.84000000,1107.00,5538.00
"Kepler-52 d","Transit","Kepler",1.80000000,300.00,3898.00
"Kepler-185 b","Transit","Kepler",1.16000000,1282.00,5205.00
"Kepler-300 c","Transit","Kepler",2.20000000,516.00,5968.00
"Kepler-2000 b","Transit","Kepler",2.59000000,523.00,3769.00
"Kepler-626 b","Transit","Kepler",2.17000000,772.00,5741.00
"Kepler-1550 b","Transit","Kepler",3.71000000,348.00,5929.00
"Kepler-1333 b","Transit","Kepler",2.46000000,340.00,5649.00
"Kepler-1045 b","Transit","Kepler",2.40000000,514.00,5443.00
"Kepler-531 b","Transit","Kepler",2.81000000,453.00,4883.00
"Kepler-317 b","Transit","Kepler",2.11000000,951.00,5497.00
"Kepler-228 c","Transit","Kepler",3.02000000,1160.00,6046.00
"Kepler-1296 b","Transit","Kepler",1.05000000,852.00,5469.00
"Kepler-154 f","Transit","Kepler",1.26000000,806.00,5937.00
"Kepler-1326 b","Transit","Kepler",3.44000000,704.00,6856.00
"Kepler-675 b","Transit","Kepler",2.38000000,1054.00,4989.00
"Kepler-1558 b","Transit","Kepler",0.79000000,1019.00,5115.00
"Kepler-596 b","Transit","Kepler",2.92000000,752.00,6343.00
"Kepler-476 b","Transit","Kepler",2.80000000,767.00,5883.00
"Kepler-919 b","Transit","Kepler",1.93000000,869.00,6093.00
"Kepler-687 b","Transit","Kepler",3.41000000,518.00,4905.00
"Kepler-1126 c","Transit","Kepler",1.54000000,306.00,6106.00
"Kepler-144 c","Transit","Kepler",1.69000000,1075.00,6157.00
"Kepler-1361 b","Transit","Kepler",1.00000000,1061.00,5213.00
"Kepler-1103 b","Transit","Kepler",2.04000000,732.00,6277.00
"Kepler-560 b","Transit","Kepler",2.42000000,348.00,3726.00
"Kepler-326 c","Transit","Kepler",1.38000000,889.00,5103.00
"Kepler-742 b","Transit","Kepler",3.73000000,690.00,4743.00
"Kepler-127 d","Transit","Kepler",2.48000000,590.00,6075.00
"Kepler-1089 b","Transit","Kepler",1.85000000,531.00,3688.00
"Kepler-660 b","Transit","Kepler",2.52000000,649.00,4856.00
"Kepler-1598 b","Transit","Kepler",0.96000000,1237.00,6164.00
"Kepler-195 c","Transit","Kepler",1.76000000,470.00,5324.00
"Kepler-232 c","Transit","Kepler",3.95000000,806.00,5714.00
"Kepler-92 b","Transit","Kepler",3.51000000,934.00,5883.00
"Kepler-130 d","Transit","Kepler",1.85000000,451.00,5903.00
"Kepler-79 c","Transit","Kepler",3.63000000,734.00,6198.00
"Kepler-1713 b","Transit","Kepler",1.75000000,893.00,6463.00
"Kepler-1055 b","Transit","Kepler",1.31000000,1306.00,5782.00
"Kepler-1928 b","Transit","Kepler",2.41000000,755.00,5839.00
"Kepler-1278 b","Transit","Kepler",0.77000000,1213.00,6075.00
"Kepler-808 b","Transit","Kepler",1.20000000,1322.00,4441.00
"Kepler-1398 b","Transit","Kepler",0.77000000,1382.00,6245.00
"Kepler-140 c","Transit","Kepler",1.54000000,435.00,6167.00
"Kepler-373 b","Transit","Kepler",1.38000000,962.00,5783.00
"K2-159 b","Transit","K2",2.26000000,684.00,5425.00
"Kepler-987 b","Transit","Kepler",3.90000000,384.00,5993.00
"Kepler-1477 b","Transit","Kepler",1.26000000,674.00,5149.00
"Kepler-783 b","Transit","Kepler",0.93000000,1218.00,5775.00
"Kepler-27 d","Transit","Kepler",2.80000000,876.00,5399.00
"Kepler-370 b","Transit","Kepler",1.30000000,1043.00,5845.00
"Kepler-215 b","Transit","Kepler",1.76000000,892.00,5741.00
"Kepler-561 b","Transit","Kepler",7.04000000,446.00,5592.00
"Kepler-30 d","Transit","Kepler",9.36000000,308.00,5485.00
"Kepler-1314 b","Transit","Kepler",4.00000000,391.00,3240.00
"Kepler-1759 b","Transit","Kepler",1.03000000,954.00,5017.00
"Kepler-1748 b","Transit","Kepler",2.71000000,955.00,5774.00
"Kepler-728 b","Transit","Kepler",3.23000000,982.00,5897.00
"Kepler-725 b","Transit","Kepler",10.52000000,476.00,5552.00
"Kepler-1535 b","Transit","Kepler",1.97000000,343.00,6049.00
"Kepler-1100 b","Transit","Kepler",1.28000000,1036.00,6201.00
"Kepler-690 b","Transit","Kepler",5.56000000,958.00,5918.00
"Kepler-662 b","Transit","Kepler",2.95000000,530.00,4954.00
"Kepler-79 d","Transit","Kepler",5.70000000,542.00,6388.00
"Kepler-281 c","Transit","Kepler",5.39000000,513.00,5717.00
"Kepler-148 c","Transit","Kepler",3.44000000,957.00,5227.00
"Kepler-301 c","Transit","Kepler",1.39000000,989.00,5814.00
"Kepler-229 b","Transit","Kepler",2.41000000,782.00,5126.00
"Kepler-1422 b","Transit","Kepler",1.94000000,833.00,6572.00
"Kepler-275 d","Transit","Kepler",3.08000000,675.00,6535.00
"Kepler-513 b","Transit","Kepler",2.40000000,644.00,6089.00
"Kepler-884 b","Transit","Kepler",1.32000000,1089.00,6070.00
"Kepler-154 c","Transit","Kepler",2.73000000,437.00,5937.00
"Kepler-431 d","Transit","Kepler",1.22000000,1109.00,6293.00
"Kepler-378 b","Transit","Kepler",2.38000000,812.00,4799.00
"Kepler-1289 b","Transit","Kepler",1.58000000,895.00,5956.00
"Kepler-601 b","Transit","Kepler",1.86000000,833.00,5077.00
"Kepler-1338 b","Transit","Kepler",0.88000000,2000.00,5983.00
"Kepler-118 c","Transit","Kepler",7.19000000,619.00,5275.00
"Kepler-79 c","Transit","Kepler",2.96000000,671.00,6388.00
"KOI-351 b","Transit","Kepler",1.29000000,1062.00,5970.00
"KOI-351 d","Transit","Kepler",2.50000000,518.00,6330.00
"Kepler-303 c","Transit","Kepler",1.49000000,561.00,4212.00
"Kepler-434 b","Transit","Kepler",8.00000000,768.00,5926.00
"Kepler-1305 b","Transit","Kepler",1.75000000,733.00,5853.00
"Kepler-511 b","Transit","Kepler",7.56000000,332.00,5866.00
"Kepler-1284 b","Transit","Kepler",1.19000000,1710.00,5177.00
"Kepler-872 b","Transit","Kepler",1.60000000,1232.00,5751.00
"Kepler-465 b","Transit","Kepler",2.80000000,1032.00,6522.00
"Kepler-1401 b","Transit","Kepler",1.23000000,826.00,6057.00
"Kepler-763 c","Transit","Kepler",1.42000000,938.00,4999.00
"Kepler-186 f","Transit","Kepler",1.06000000,179.00,3761.00
"Kepler-1669 b","Transit","Kepler",2.40000000,496.00,4056.00
"Kepler-1164 b","Transit","Kepler",1.22000000,982.00,5211.00
"Kepler-1671 b","Transit","Kepler",1.05000000,984.00,5302.00
"Kepler-217 c","Transit","Kepler",1.83000000,1133.00,6653.00
"Kepler-1277 b","Transit","Kepler",1.32000000,474.00,5670.00
"Kepler-293 b","Transit","Kepler",3.00000000,657.00,5798.00
"Kepler-141 c","Transit","Kepler",38.60000000,3021.00,4173.00
"Kepler-180 b","Transit","Kepler",1.52000000,779.00,5730.00
"Kepler-298 d","Transit","Kepler",2.89000000,291.00,4549.00
"Kepler-250 c","Transit","Kepler",2.41000000,773.00,5162.00
"Kepler-145 c","Transit","Kepler",3.83000000,719.00,6144.00
"Kepler-1422 b","Transit","Kepler",1.23000000,661.00,6378.00
"Kepler-649 b","Transit","Kepler",2.16000000,564.00,5739.00
"Kepler-49 e","Transit","Kepler",1.30000000,359.00,3816.00
"Kepler-80 b","Transit","Kepler",2.21000000,547.00,4040.00
"Kepler-1132 b","Transit","Kepler",2.06000000,371.00,5314.00
"Kepler-334 c","Transit","Kepler",1.37000000,791.00,5827.00
"Kepler-1169 b","Transit","Kepler",1.04000000,1153.00,6162.00
"Kepler-933 b","Transit","Kepler",1.72000000,516.00,5169.00
"Kepler-791 b","Transit","Kepler",3.45000000,939.00,6143.00
"Kepler-432 b","Transit","Kepler",9.60000000,735.00,5061.00
"Kepler-1578 b","Transit","Kepler",1.24000000,1699.00,6046.00
"Kepler-26 d","Transit","Kepler",1.23000000,646.00,3887.00
"Kepler-906 b","Transit","Kepler",2.18000000,563.00,5934.00
"Kepler-1017 b","Transit","Kepler",3.08000000,1047.00,5579.00
"Kepler-171 b","Transit","Kepler",2.44000000,1024.00,5641.00
"Kepler-462 b","Transit","Kepler",5.01000000,804.00,7717.00
"Kepler-555 b","Transit","Kepler",2.22000000,664.00,5837.00
"Kepler-49 b","Transit","Kepler",2.25000000,509.00,3834.00
"Kepler-191 b","Transit","Kepler",1.34000000,701.00,5275.00
"Kepler-174 d","Transit","Kepler",2.10000000,194.00,4590.00
"Kepler-294 b","Transit","Kepler",1.79000000,1162.00,5910.00
"K2-139 b","Transit","K2",9.05687200,565.00,5340.00
"Kepler-769 c","Transit","Kepler",2.20000000,773.00,6215.00
"Kepler-504 b","Transit","Kepler",1.82000000,372.00,3514.00
"Kepler-260 b","Transit","Kepler",2.09000000,798.00,5523.00
"Kepler-395 c","Transit","Kepler",1.25000000,264.00,3735.00
"Kepler-1668 b","Transit","Kepler",4.47000000,721.00,5900.00
"Kepler-1761 b","Transit","Kepler",0.92000000,582.00,3767.00
"Kepler-123 c","Transit","Kepler",1.31000000,669.00,6086.00
"Kepler-653 b","Transit","Kepler",2.04000000,819.00,5676.00
"Kepler-254 d","Transit","Kepler",3.05000000,686.00,5561.00
"K2-331 c","Transit","K2",2.72000000,673.00,5994.00
"Kepler-848 b","Transit","Kepler",1.90000000,1086.00,5685.00
"Kepler-880 b","Transit","Kepler",2.15000000,1256.00,6915.00
"Kepler-101 b","Transit","Kepler",4.36000000,1291.00,5761.00
"Kepler-245 c","Transit","Kepler",2.53000000,619.00,5257.00
"Kepler-1120 b","Transit","Kepler",1.51000000,1028.00,4983.00
"Kepler-1000 b","Transit","Kepler",4.30000000,489.00,6741.00
"Kepler-1026 b","Transit","Kepler",2.30000000,431.00,4915.00
"Kepler-1214 b","Transit","Kepler",2.70000000,580.00,5019.00
"Kepler-62 c","Transit","Kepler",0.59000000,569.00,4797.00
"Kepler-687 b","Transit","Kepler",3.62000000,518.00,4905.00
"Kepler-1949 b","Transit","Kepler",0.95000000,1472.00,6131.00
"Kepler-400 b","Transit","Kepler",1.69000000,977.00,6099.00
"Kepler-1162 b","Transit","Kepler",2.05000000,490.00,5225.00
"Kepler-106 c","Transit","Kepler",2.35000000,796.00,5881.00
"Kepler-904 b","Transit","Kepler",1.66000000,1354.00,6218.00
"Kepler-1477 b","Transit","Kepler",1.26000000,674.00,5149.00
"Kepler-1297 b","Transit","Kepler",0.98000000,1682.00,6214.00
"Kepler-1960 b","Transit","Kepler",0.97000000,1524.00,6363.00
"Kepler-100 d","Transit","Kepler",1.40000000,620.00,5909.00
"Kepler-1763 b","Transit","Kepler",0.98000000,1821.00,5897.00
"Kepler-585 b","Transit","Kepler",3.64000000,1400.00,5749.00
"Kepler-527 b","Transit","Kepler",2.18000000,893.00,6513.00
"Kepler-298 b","Transit","Kepler",2.24000000,571.00,4655.00
"Kepler-300 b","Transit","Kepler",2.18000000,812.00,5968.00
"Kepler-595 b","Transit","Kepler",3.77000000,519.00,5271.00
"Kepler-122 b","Transit","Kepler",2.27000000,1159.00,6038.00
"Kepler-568 b","Transit","Kepler",2.11000000,418.00,3744.00
"Kepler-1421 b","Transit","Kepler",0.71000000,1131.00,6540.00
"Kepler-80 f","Transit","Kepler",1.19000000,1054.00,4041.00
"Kepler-274 c","Transit","Kepler",3.21000000,678.00,5570.00
"Kepler-539 b","Transit","Kepler",8.00000000,348.00,5838.00
"Kepler-1545 b","Transit","Kepler",2.71000000,280.00,5334.00
"Kepler-1910 b","Transit","Kepler",1.00000000,645.00,4234.00
"Kepler-1921 b","Transit","Kepler",2.30000000,968.00,6120.00
"Kepler-1254 c","Transit","Kepler",1.36000000,927.00,4838.00
"Kepler-1049 b","Transit","Kepler",0.87000000,620.00,3809.00
"Kepler-1143 b","Transit","Kepler",1.43000000,970.00,4948.00
"Kepler-758 d","Transit","Kepler",2.01000000,863.00,6692.00
"Kepler-118 b","Transit","Kepler",1.30000000,775.00,5181.00
"Kepler-482 b","Transit","Kepler",2.20000000,333.00,4616.00
"Kepler-385 b","Transit","Kepler",3.21000000,975.00,6308.00
"Kepler-46 b","Transit","Kepler",7.20000000,466.00,5289.00
"Kepler-1243 b","Transit","Kepler",1.86000000,690.00,5518.00
"Kepler-501 c","Transit","Kepler",1.62000000,1304.00,5794.00
"Kepler-1135 b","Transit","Kepler",1.99000000,451.00,5878.00
"Kepler-218 b","Transit","Kepler",1.47000000,1156.00,5497.00
"Kepler-231 b","Transit","Kepler",1.61000000,426.00,3767.00
"Kepler-1414 b","Transit","Kepler",1.35000000,1033.00,5094.00
"Kepler-876 b","Transit","Kepler",1.45000000,864.00,5192.00
"Kepler-1947 b","Transit","Kepler",1.44000000,1297.00,6040.00
"Kepler-187 c","Transit","Kepler",2.58000000,910.00,5945.00
"Kepler-154 d","Transit","Kepler",3.60000000,663.00,5987.00
"Kepler-402 e","Transit","Kepler",1.59000000,990.00,6522.00
"Kepler-168 b","Transit","Kepler",1.63000000,1240.00,5946.00
"Kepler-337 b","Transit","Kepler",1.43000000,1497.00,5900.00
"Kepler-20 b","Transit","Kepler",2.11000000,1095.00,5465.00
"Kepler-1350 c","Transit","Kepler",1.48000000,730.00,3698.00
"Kepler-400 b","Transit","Kepler",1.69000000,977.00,6099.00
"Kepler-186 d","Transit","Kepler",1.53000000,383.00,3761.00
"Kepler-163 b","Transit","Kepler",1.05000000,870.00,5772.00
"Kepler-1581 b","Transit","Kepler",0.73000000,1108.00,5888.00
"Kepler-160 c","Transit","Kepler",3.60000000,743.00,5889.00
"Kepler-296 d","Transit","Kepler",1.65000000,293.00,3517.00
"KOI-351 h","Transit","Kepler",9.80000000,292.00,6330.00
"Kepler-142 c","Transit","Kepler",2.78000000,1210.00,5726.00
"Kepler-479 b","Transit","Kepler",2.50000000,722.00,5386.00
"Kepler-575 b","Transit","Kepler",2.03000000,803.00,5684.00
"Kepler-390 b","Transit","Kepler",0.78000000,786.00,5168.00
"Kepler-1109 b","Transit","Kepler",1.67000000,515.00,5779.00
"Kepler-1698 b","Transit","Kepler",180.72000000,1356.00,5019.00
"Kepler-915 b","Transit","Kepler",1.24000000,1321.00,6432.00
"Kepler-853 b","Transit","Kepler",1.61000000,1187.00,6221.00
"Kepler-182 c","Transit","Kepler",3.69000000,742.00,6215.00
"Kepler-557 b","Transit","Kepler",2.43000000,1281.00,6187.00
"Kepler-1113 b","Transit","Kepler",2.54000000,558.00,5852.00
"Kepler-479 b","Transit","Kepler",2.20000000,649.00,5207.00
"Kepler-645 b","Transit","Kepler",2.18000000,1527.00,6449.00
"Kepler-340 c","Transit","Kepler",5.69000000,1448.00,8241.00
"Kepler-1674 b","Transit","Kepler",3.53000000,419.00,5679.00
"Kepler-1903 b","Transit","Kepler",1.62000000,769.00,6347.00
"Kepler-182 c","Transit","Kepler",3.69000000,742.00,6215.00
"Kepler-1851 b","Transit","Kepler",18.49000000,776.00,5982.00
"Kepler-523 b","Transit","Kepler",1.93000000,892.00,5509.00
"Kepler-436 c","Transit","Kepler",1.77000000,450.00,4470.00
"Kepler-345 b","Transit","Kepler",0.79000000,622.00,4500.00
"Kepler-1149 b","Transit","Kepler",1.27000000,1115.00,5830.00
"Kepler-332 b","Transit","Kepler",1.45000000,792.00,5141.00
"Kepler-553 b","Transit","Kepler",4.48000000,970.00,5234.00
"Kepler-887 b","Transit","Kepler",1.64000000,762.00,6401.00
"Kepler-444 c","Transit","Kepler",0.65000000,868.00,5051.00
"Kepler-1785 b","Transit","Kepler",3.72000000,668.00,5971.00
"Kepler-55 b","Transit","Kepler",3.35000000,409.00,4505.00
"Kepler-975 c","Transit","Kepler",5.99000000,1168.00,4883.00
"Kepler-286 e","Transit","Kepler",1.79000000,582.00,5970.00
"Kepler-758 c","Transit","Kepler",1.65000000,1404.00,6692.00
"Kepler-32 c","Transit","Kepler",2.20000000,449.00,3727.00
"Kepler-214 b","Transit","Kepler",2.16000000,812.00,6352.00
"K2-247 b","Transit","K2",2.12000000,979.00,4667.00
"Kepler-999 b","Transit","Kepler",1.51000000,1114.00,6167.00
"Kepler-726 b","Transit","Kepler",2.72000000,549.00,5511.00
"Kepler-692 b","Transit","Kepler",3.60000000,627.00,5535.00
"Kepler-906 b","Transit","Kepler",2.18000000,563.00,5934.00
"Kepler-168 b","Transit","Kepler",1.54000000,1252.00,6251.00
"Kepler-810 b","Transit","Kepler",1.74000000,1105.00,5999.00
"Kepler-1278 b","Transit","Kepler",0.77000000,1213.00,6075.00
"Kepler-1750 b","Transit","Kepler",4.83000000,297.00,5717.00
"Kepler-1093 b","Transit","Kepler",2.03000000,776.00,6429.00
"Kepler-973 b","Transit","Kepler",2.12000000,402.00,5187.00
"Kepler-1989 b","Transit","Kepler",4.42000000,904.00,6032.00
"Kepler-405 b","Transit","Kepler",2.34000000,783.00,5817.00
"Kepler-46 d","Transit","Kepler",2.17000000,845.00,5149.00
"Kepler-23 d","Transit","Kepler",2.17000000,896.00,5761.00
"K2-21 b","Transit","K2",1.59000000,500.00,4043.00
"Kepler-20 f","Transit","Kepler",0.99000000,628.00,5465.00
"Kepler-125 b","Transit","Kepler",2.54000000,590.00,3808.00
"Kepler-1846 b","Transit","Kepler",0.96000000,552.00,4825.00
"Kepler-1576 b","Transit","Kepler",1.15000000,1062.00,5841.00
"Kepler-1036 b","Transit","Kepler",2.70000000,326.00,5413.00
"Kepler-789 b","Transit","Kepler",5.99000000,1419.00,5684.00
